"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1964-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640731","+,,0","19640731","+,,0","","","19640724",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.9",",,0,24,","","","","","68.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640831","+,,0","19640831","+,,0","","","19640804",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,04,","","","","","48.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19640930","+,,0","19640930","+,,0","","","19640929",",,0","","","","","0",",,0,30,+","0",",,0,30,+","23.1",",,0,29,","","","","","43.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19641031","+,,0","19641031","+,,0","","","19641003",",,0","","","","","0",",,0,31,+","0",",,0,31,+","18.3",",,0,03,","","","","","36.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19641130","+,,0","19641130","+,,0","","","19641126",",,0","","","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,26,","","","","","41.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1964-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19641223","+,,0","19641220","+,,0","","","19641228",",,0","","","","","0",",T,0,23,+","0",",T,0,20,+","27.4",",,0,28,","","","","","91.9",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1965-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","7",",0","0",",0","10",",0","3",",0","","","","","","","","","","","","","","","19650111","+,,0","19650111",",,0","","","19650109",",,0","","","","","76",",,0,11,+","76",",,0,11,","15.2",",,0,09,","","","","","67.2",",,,0","158",",,,0","","","","","","","","","",""
"USC00362013","1965-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650227","+,,0","19650226","+,,0","","","19650208",",,0","","","","","0",",T,0,27,+","0",",T,0,26,+","17.5",",,0,08,","","","","","46.0",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1965-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","2",",0","2",",0","","","","","","","","","","","","","","","19650321","+,,0","19650321","+,,0","","","19650306",",,0","","","","","51",",,0,21,+","51",",,0,21,+","18.5",",,0,06,","","","","","45.5",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1965-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650403","+,,0","19650403","+,,0","","","19650407",",,0","","","","","0",",T,0,03,+","0",",T,0,03,+","17.8",",,0,07,","","","","","55.2",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1965-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650531","+,,0","19650531","+,,0","","","19650508",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,08,","","","","","47.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650630","+,,0","19650630","+,,0","","","19650624",",,0","","","","","0",",,0,30,+","0",",,0,30,+","14.5",",,0,24,","","","","","35.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650731","+,,0","19650731","+,,0","","","19650715",",,0","","","","","0",",,0,31,+","0",",,0,31,+","9.7",",,0,15,","","","","","41.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650831","+,,0","19650831","+,,0","","","19650802",",,0","","","","","0",",,0,31,+","0",",,0,31,+","57.9",",,0,02,","","","","","151.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19650930","+,,0","19650930","+,,0","","","19650925",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.5",",,0,25,","","","","","56.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19651031","+,,0","19651031","+,,0","","","19651008",",,0","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,08,","","","","","90.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19651130","+,,0","19651130","+,,0","","","19651117",",,0","","","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,17,","","","","","46.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1965-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","19651226",",,0","","","","","","","","","11.9",",,0,26,","","","","","29.4",",,,0","","","","","","","","","","","",""
"USC00362013","1966-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","0",",0","9",",0","5",",0","","","","","","","","","","","","","","","19660131",",,0","19660123",",,0","","","19660123",",,0","","","","","381",",,0,31,","178",",,0,23,","18.3",",,0,23,","","","","","83.3",",,,0","431",",,,0","","","","","","","","","",""
"USC00362013","1966-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","1",",0","15",",0","3",",0","","","","","","","","","","","","","","","19660203",",,0","19660225",",,0","","","19660214",",,0","","","","","533",",,0,03,","254",",,0,25,","25.4",",,0,14,","","","","","76.1",",,,0","355",",,,0","","","","","","","","","",""
"USC00362013","1966-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660325","+,,0","19660325","+,,0","","","19660325",",,0","","","","","0",",T,0,25,+","0",",T,0,25,+","19.1",",,0,25,","","","","","58.5",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1966-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660430","+,,0","19660430","+,,0","","","19660428",",,0","","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,28,","","","","","63.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660531","+,,0","19660531","+,,0","","","19660501",",,0","","","","","0",",,0,31,+","0",",,0,31,+","13.7",",,0,01,","","","","","84.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660630","+,,0","19660630","+,,0","","","19660620",",,0","","","","","0",",,0,30,+","0",",,0,30,+","1.3",",,0,20,","","","","","1.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660731","+,,0","19660731","+,,0","","","19660720",",,0","","","","","0",",,0,31,+","0",",,0,31,+","38.4",",,0,20,","","","","","81.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660831","+,,0","19660831","+,,0","","","19660823","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","16.8",",,0,23,+","","","","","71.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660930","+,,0","19660930","+,,0","","","19660904",",,0","","","","","0",",,0,30,+","0",",,0,30,+","33.0",",,0,04,","","","","","136.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19661031","+,,0","19661031","+,,0","","","19661001",",,0","","","","","0",",,0,31,+","0",",,0,31,+","16.8",",,0,01,","","","","","49.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19661130","+,,0","19661130","+,,0","","","19661129",",,0","","","","","0",",,0,30,+","0",",,0,30,+","36.8",",,0,29,","","","","","93.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1966-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","10","4,0","2","2,0","","","","","","","","","","","","","","","19661226","+,4,0","19661225",",2,0","","","19661211",",,0","","","","","127","4,,0,26,+","102","2,,0,25,","14.0",",,0,11,","","","","","51.3",",,,0","130","2,,,0","","","","","","","","","",""
"USC00362013","1967-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","2",",0","2",",0","0",",0","4",",0","0",",0","","","","","","","","","","","","","","","19670101",",,0","19670101",",,0","","","19670128",",,0","","","","","102",",,0,01,","3",",,0,01,","20.6",",,0,28,","","","","","24.2",",,,0","3",",,,0","","","","","","","","","",""
"USC00362013","1967-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","9",",0","6",",0","","","","","","","","","","","","","","","19670208",",,0","19670206",",,0","","","19670203",",,0","","","","","203",",,0,08,","102",",,0,06,","8.9",",,0,03,","","","","","32.8",",,,0","333",",,,0","","","","","","","","","",""
"USC00362013","1967-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","2",",0","11",",0","3",",0","","","","","","","","","","","","","","","19670307",",,0","19670307",",,0","","","19670307",",,0","","","","","305",",,0,07,","305",",,0,07,","29.2",",,0,07,","","","","","130.2",",,,0","415",",,,0","","","","","","","","","",""
"USC00362013","1967-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670430","+,,0","19670430","+,,0","","","19670427",",,0","","","","","0",",,0,30,+","0",",,0,30,+","20.3",",,0,27,","","","","","77.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670531","+,,0","19670531","+,,0","","","19670503",",,0","","","","","0",",,0,31,+","0",",,0,31,+","23.1",",,0,03,","","","","","130.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670630","+,,0","19670630","+,,0","","","19670619","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","10.2",",,0,19,+","","","","","31.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670731","+,,0","19670731","+,,0","","","19670703",",,0","","","","","0",",,0,31,+","0",",,0,31,+","23.6",",,0,03,","","","","","128.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670831","+,,0","19670831","+,,0","","","19670803",",,0","","","","","0",",,0,31,+","0",",,0,31,+","42.4",",,0,03,","","","","","166.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670930","+,,0","19670930","+,,0","","","19670922",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.7",",,0,22,","","","","","50.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19671031","+,,0","19671031","+,,0","","","19671019",",,0","","","","","0",",,0,31,+","0",",,0,31,+","55.9",",,0,19,","","","","","114.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1967-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","19671118",",,0","19671118",",,0","","","19671103",",,0","","","","","102",",,0,18,","102",",,0,18,","45.7",",,0,03,","","","","","78.5",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1967-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","5",",0","2",",0","","","","","","","","","","","","","","","19671229",",,0","19671229",",,0","","","19671229",",,0","","","","","254",",,0,29,","254",",,0,29,","24.1",",,0,29,","","","","","64.8",",,,0","330",",,,0","","","","","","","","","",""
"USC00362013","1968-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","22",",0","2",",0","","","","","","","","","","","","","","","19680101",",,0","19680101",",,0","","","19680131",",,0","","","","","229",",,0,01,","51",",,0,01,","12.2",",,0,31,","","","","","39.5",",,,0","76",",,,0","","","","","","","","","",""
"USC00362013","1968-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","1",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","19680221",",,0","19680221",",,0","","","19680203",",,0","","","","","25",",,0,21,","25",",,0,21,","2.5",",,0,03,","","","","","4.6",",,,0","28",",,,0","","","","","","","","","",""
"USC00362013","1968-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","19680301",",,0","19680301",",,0","","","19680317",",,0","","","","","25",",,0,01,","25",",,0,01,","15.2",",,0,17,","","","","","64.5",",,,0","25",",,,0","","","","","","","","","",""
"USC00362013","1968-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680430","+,,0","19680430","+,,0","","","19680425",",,0","","","","","0",",,0,30,+","0",",,0,30,+","18.5",",,0,25,","","","","","43.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","18",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680531","+,,0","19680531","+,,0","","","19680529",",,0","","","","","0",",,0,31,+","0",",,0,31,+","39.4",",,0,29,","","","","","149.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680630","+,,0","19680630","+,,0","","","19680616","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","20.8",",,0,16,+","","","","","127.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","3",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680731","+,,0","19680731","+,,0","","","19680718",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.9",",,0,18,","","","","","43.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680831","+,,0","19680831","+,,0","","","19680807",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,07,","","","","","69.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1968-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680930","+,,0","19680930","+,,0","","","19680911",",,0","","","","","0",",,0,30,+","0",",,0,30,+","54.1",",,0,11,","","","","","113.4",",,,0","0",",,,0","","","","","","","","","",""
