"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00319675","1965-05","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","117.1","0","100.4",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","19650501",",,0","19650531","+,,0","19650531","+,,0","12","","19650508",",,0","19650526",",,0","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,08,","32.8",",0,26,","2037.4","0","","","0.9",",0","","","","","","","","","","","50.0",",,,0","0",",,,0","21.54",",0","29.13",",,,0","13.95",",,,0"
"USC00319675","1965-06","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","223.7","0","106.6",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","19650619",",,0","19650630","+,,0","19650630","+,,0","6","","19650612",",,0","19650629",",,0","9.4",",0,19,","0",",,0,30,+","0",",,0,30,+","38.9",",,0,12,","32.8",",0,29,","2043.7","0","","","6.3",",0","","","","","","","","","","","111.3",",,,0","0",",,,0","21.67",",0","28.08",",,,0","15.27",",,,0"
"USC00319675","1965-07","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","408.4","0","184.7",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","19650702",",,0","19650731","+,,0","19650731","+,,0","15","","19650718",",,0","19650725",",,0","15.6",",0,02,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,18,","33.9",",0,25,","0.0","0","","","0.0",",0","","","","","","","","","","","118.6",",,,0","0",",,,0","24.29",",0","30.02",",,,0","18.56",",,,0"
"USC00319675","1965-08","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","606.3","0","197.9",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19650830",",,0","19650831","+,,0","19650831","+,,0","14","","19650822",",,0","19650818","+,,0","7.2",",0,30,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,22,","37.2",",0,18,+","1.7","0","","","1.7",",0","","","","","","","","","","","84.1",",,,0","0",",,,0","24.66",",0","31.74",",,,0","17.59",",,,0"
"USC00319675","1965-09","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","718.3","0","112.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","19650926",",,0","19650930","+,,0","19650930","+,,0","4","","19650912",",,0","19650910",",,0","7.2",",0,26,","0",",,0,30,+","0",",,0,30,+","36.3",",,0,12,","33.9",",0,10,","11.9","0","","","10.2",",0","","","","","","","","","","","60.4",",,,0","0",",,,0","21.73",",0","28.09",",,,0","15.37",",,,0"
"USC00319675","1965-10","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","726.1","0","7.8","1,0","4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0","1,0","20","1,0","0","1,0","","","19651030",",,0","19651031","+,,0","19651031","+,,0","2","","19651007",",,0","19651016",",1,0","-6.7",",0,30,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,07,","28.9","1,0,16,","153.0","0","","","141.1","1,0","","","","","","","","","","","83.0",",,,0","0",",,,0","13.97","1,0","21.89","1,,,0","6.06",",,,0"
"USC00319675","1965-11","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","726.1","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","","","19651130",",,0","19651130","+,,0","19651130","+,,0","","","19651111",",,0","19651104",",,0","-7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,11,","25.0",",0,04,","402.3","0","","","249.3",",0","","","","","","","","","","","33.3",",,,0","0",",,,0","10.02",",0","17.31",",,,0","2.74",",,,0"
"USC00319675","1965-12","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","726.1","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","1",",0","0",",0","","","19651208",",,0","19651231","+,,0","19651231","+,,0","","","19651225",",,0","19651213",",,0","-9.4",",0,08,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,25,","21.7",",0,13,","792.7","0","","","390.4",",0","","","","","","","","","","","6.6",",,,0","0",",,,0","5.74",",0","13.49",",,,0","-2.01",",,,0"
"USC00319675","1966-01","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","0.0","0","0.0",",0","11",",0","9",",0","0",",0","17",",0","6",",0","1",",0","26",",0","2",",0","1",",0","0",",0","","","19660131",",,0","19660131","+,,0","19660115",",,0","","","19660122",",,0","19660101",",,0","-21.1",",0,31,","203",",,0,31,+","114",",,0,15,","23.4",",,0,22,","21.7",",0,01,","1310.6","0","","","517.9",",0","","","","","","","","","","","114.3",",,,0","419",",,,0","1.63",",0","7.17",",,,0","-3.92",",,,0"
"USC00319675","1966-02","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","0.0","0","0.0",",0","11",",0","8",",0","3",",0","10",",0","1",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","19660206",",,0","19660201",",,0","19660224",",,0","","","19660213",",,0","19660219","+,,0","-11.1",",0,06,","178",",,0,01,","127",",,0,24,","41.9",",,0,13,","17.2",",0,19,+","1706.5","0","","","395.9",",0","","","","","","","","","","","153.0",",,,0","127",",,,0","4.19",",0","9.53",",,,0","-1.14",",,,0"
"USC00319675","1966-03","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","0.0","0","0.0",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","10",",0","0",",0","","","19660307",",,0","19660331","+,,0","19660331","+,,0","1","","19660304",",,0","19660322",",,0","-8.3",",0,07,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,04,","27.8",",0,22,","1988.4","0","","","281.9",",0","","","","","","","","","","","35.2",",,,0","0",",,,0","9.24",",0","17.51",",,,0","0.96",",,,0"
"USC00319675","1966-04","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","9.2","0","9.2",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","18",",0","0",",0","","","19660410",",,0","19660430","+,,0","19660430","+,,0","1","","19660413",",,0","19660424",",,0","-3.3",",0,10,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,13,","28.9",",0,24,","2145.5","0","","","157.1",",0","","","","","","","","","","","38.0",",,,0","0",",,,0","13.40",",0","20.60",",,,0","6.21",",,,0"
"USC00319675","1966-05","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","60.9","0","51.7",",0","11",",0","10",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","","","19660511",",,0","19660531","+,,0","19660531","+,,0","8","","19660527",",,0","19660529","+,,0","-0.6",",0,11,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,27,","31.1",",0,29,+","2184.9","0","","","39.4",",0","","","","","","","","","","","111.8",",,,0","0",",,,0","18.73",",0","25.56",",,,0","11.90",",,,0"
"USC00319675","1966-06","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","180.3","0","119.4",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","19660602",",,0","19660630","+,,0","19660630","+,,0","8","","19660617",",,0","19660629",",,0","3.9",",0,02,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,17,","34.4",",0,29,","2194.3","0","","","9.4",",0","","","","","","","","","","","87.3",",,,0","0",",,,0","22.00",",0","29.65",",,,0","14.35",",,,0"
"USC00319675","1966-07","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","397.3","0","217.0",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","19660731",",,0","19660731","+,,0","19660731","+,,0","9","","19660730",",,0","19660728",",,0","12.8",",0,31,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,30,","38.3",",0,28,","0.0","0","","","0.0",",0","","","","","","","","","","","93.2",",,,0","0",",,,0","25.33",",0","33.00",",,,0","17.66",",,,0"
"USC00319675","1966-08","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","566.3","0","169.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","19660827","+,,0","19660831","+,,0","19660831","+,,0","13","","19660826",",,0","19660822","+,,0","11.7",",0,27,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,26,","33.3",",0,22,+","0.0","0","","","0.0",",0","","","","","","","","","","","119.9",",,,0","0",",,,0","23.79",",0","30.16",",,,0","17.41",",,,0"
"USC00319675","1966-09","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","626.1","0","59.8",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","19660925","+,,0","19660930","+,,0","19660930","+,,0","5","","19660919",",,0","19660903",",,0","7.2",",0,25,+","0",",,0,30,+","0",",,0,30,+","44.7",",,0,19,","33.9",",0,03,","11.7","0","","","11.7",",0","","","","","","","","","","","123.1",",,,0","0",",,,0","19.94",",0","26.89",",,,0","12.98",",,,0"
"USC00319675","1966-10","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","636.9","0","10.8",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","19661031",",,0","19661031","+,,0","19661031","+,,0","1","","19661001",",,0","19661010",",,0","-1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","44.7",",,0,01,","29.4",",0,10,","154.7","0","","","143.0",",0","","","","","","","","","","","97.4",",,,0","0",",,,0","14.07",",0","21.99",",,,0","6.15",",,,0"
"USC00319675","1966-11","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","636.9","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","8",",0","0",",0","","","19661104",",,0","19661130","+,,0","19661130","+,,0","","","19661128",",,0","19661118",",,0","-6.7",",0,04,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,28,","23.9",",0,18,","410.0","0","","","255.3",",0","","","","","","","","","","","36.1",",,,0","0",",,,0","9.82",",0","17.36",",,,0","2.28",",,,0"
"USC00319675","1966-12","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","636.9","0","0.0",",0","9",",0","7",",0","0",",0","1",",0","1",",0","0",",0","23",",0","0",",0","1",",0","0",",0","","","19661225",",,0","19661224",",,0","19661224",",,0","","","19661213",",,0","19661209",",,0","-11.7",",0,25,","25",",,0,24,","43",",,0,24,","21.3",",,0,13,","22.2",",0,09,","836.9","0","","","426.9",",0","","","","","","","","","","","68.5",",,,0","43",",,,0","4.56",",0","10.79",",,,0","-1.66",",,,0"
"USC00319675","1967-01","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","5",",0","0",",0","","","19670120",",,0","19670120","+,,0","19670119",",,0","1","","19670108",",,0","19670124",",,0","-10.6",",0,20,","0",",T,0,20,+","33",",,0,19,","19.8",",,0,08,","24.4",",0,24,","1232.7","0","","","395.8",",0","","","","","","","","","","","53.9",",,,0","33",",,,0","5.56",",0","12.72",",,,0","-1.59",",,,0"
"USC00319675","1967-02","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","0.0","0","0.0",",0","7",",0","5",",0","0",",0","1",",0","1",",0","0",",0","23",",0","1",",0","2",",0","0",",0","","","19670225",",,0","19670210",",,0","19670210",",,0","","","19670217",",,0","19670215","+,,0","-15.0",",0,25,","25",",,0,10,","64",",,0,10,","20.3",",,0,17,","21.7",",0,15,+","1653.2","0","","","420.5",",0","","","","","","","","","","","72.0",",,,0","74",",,,0","3.32",",0","9.75",",,,0","-3.11",",,,0"
"USC00319675","1967-03","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","5.3","0","5.3",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","16",",0","0",",0","","","19670318",",,0","19670331","+,,0","19670331","+,,0","3","","19670312",",,0","19670311",",,0","-10.0",",0,18,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,12,","29.4",",0,11,","1874.8","0","","","221.6",",0","","","","","","","","","","","43.7",",,,0","0",",,,0","11.35",",0","19.82",",,,0","2.89",",,,0"
"USC00319675","1967-04","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","30.4","0","25.1",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","1",",0","","","19670429",",,0","19670430","+,,0","19670430","+,,0","2","","19670426",",,0","19670417",",,0","-0.6",",0,29,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,26,","32.2",",0,17,","1955.4","0","","","80.6",",0","","","","","","","","","","","51.6",",,,0","0",",,,0","16.48",",0","24.94",",,,0","8.02",",,,0"
"USC00319675","1967-05","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","72.7","0","42.3",",0","14",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","","","19670517",",,0","19670531","+,,0","19670531","+,,0","9","","19670531",",,0","19670528",",,0","3.3",",0,17,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,31,","34.4",",0,28,","2028.2","0","","","72.8",",0","","","","","","","","","","","114.2",",,,0","0",",,,0","17.35",",0","24.67",",,,0","10.03",",,,0"
"USC00319675","1967-06","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","193.0","0","120.3",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","","","19670601",",,0","19670630","+,,0","19670630","+,,0","4","","19670601",",,0","19670624","+,,0","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","17.5",",,0,01,","35.0",",0,24,+","2040.9","0","","","12.7",",0","","","","","","","","","","","35.3",",,,0","0",",,,0","21.92",",0","28.76",",,,0","15.07",",,,0"
"USC00319675","1967-07","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","369.6","0","176.6",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","19670705",",,0","19670731","+,,0","19670731","+,,0","11","","19670718",",,0","19670727",",,0","11.1",",0,05,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,18,","34.4",",0,27,","0.0","0","","","0.0",",0","","","","","","","","","","","78.1",",,,0","0",",,,0","24.03",",0","30.57",",,,0","17.49",",,,0"
"USC00319675","1967-08","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","524.8","0","155.2",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","19670815","+,,0","19670831","+,,0","19670831","+,,0","11","","19670824","+,,0","19670805",",,0","11.7",",0,15,+","0",",,0,31,+","0",",,0,31,+","16.5",",,0,24,+","35.0",",0,05,","0.0","0","","","0.0",",0","","","","","","","","","","","78.9",",,,0","0",",,,0","23.34",",0","30.00",",,,0","16.68",",,,0"
"USC00319675","1967-09","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","572.2","0","47.4",",0","6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","1",",0","","","19670930",",,0","19670930","+,,0","19670930","+,,0","2","","19670909",",,0","19670919",",,0","0.0",",0,30,","0",",,0,30,+","0",",,0,30,+","32.5",",,0,09,","32.2",",0,19,","40.2","0","","","40.2",",0","","","","","","","","","","","67.1",",,,0","0",",,,0","18.57",",0","26.17",",,,0","10.98",",,,0"
"USC00319675","1967-10","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","579.4","0","7.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","15",",0","0",",0","","","19671029",",,0","19671031","+,,0","19671031","+,,0","1","","19671025",",,0","19671005","+,,0","-2.2",",0,29,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,25,","31.1",",0,05,+","177.3","0","","","137.1",",0","","","","","","","","","","","45.5",",,,0","0",",,,0","14.14",",0","22.03",",,,0","6.26",",,,0"
"USC00319675","1967-11","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","579.4","0","0.0",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","4",",0","0",",0","","","19671129",",,0","19671130","+,,0","19671130","+,,0","","","19671130",",,0","19671112",",,0","-9.4",",0,29,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,30,","24.4",",0,12,","506.2","0","","","328.9",",0","","","","","","","","","","","45.0",",,,0","0",",,,0","7.37",",0","14.72",",,,0","0.02",",,,0"
"USC00319675","1967-12","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","579.4","0","0.0",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","19671230","+,,0","19671231","+,,0","19671231","+,,0","","","19671228",",,0","19671219","+,,0","-6.7",",0,30,+","0",",,0,31,+","0",",T,0,31,+","37.3",",,0,28,","20.6",",0,19,+","869.4","0","","","363.2",",0","","","","","","","","","","","172.0",",,,0","0",",T,,0","6.62",",0","12.27",",,,0","0.96",",,,0"
"USC00319675","1968-01","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","0.0","0","0.0",",0","10",",0","6",",0","1",",0","11",",0","3",",0","0",",0","27",",0","4",",0","0",",0","0",",0","","","19680108",",,0","19680116","+,,0","19680113",",,0","","","19680113",",,0","19680129",",,0","-12.2",",0,08,","76",",,0,16,+","89",",,0,13,","47.0",",,0,13,","18.9",",0,29,","1379.1","0","","","509.7",",0","","","","","","","","","","","104.0",",,,0","157",",,,0","1.89",",0","7.85",",,,0","-4.07",",,,0"
"USC00319675","1968-02","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","0.0","0","0.0",",0","2",",0","2",",0","0",",0","1",",0","1",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","19680222","+,,0","19680229",",,0","19680229",",,0","","","19680229",",,0","19680220",",,0","-13.3",",0,22,+","51",",,0,29,","38",",,0,29,","11.2",",,0,29,","16.1",",0,20,","1854.5","0","","","475.4",",0","","","","","","","","","","","17.6",",,,0","38",",,,0","1.94",",0","9.88",",,,0","-6.00",",,,0"
"USC00319675","1968-03","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","2.0","0","2.0",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","14",",0","0",",0","","","19680314",",,0","19680302","+,,0","19680331","+,,0","3","","19680312",",,0","19680321",",,0","-7.8",",0,14,","0",",T,0,02,+","0",",,0,31,+","47.8",",,0,12,","30.6",",0,21,","2098.3","0","","","243.8",",0","","","","","","","","","","","100.2",",,,0","0",",,,0","10.53",",0","19.55",",,,0","1.51",",,,0"
"USC00319675","1968-04","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","11.5","0","9.5",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","19680402",",,0","19680430","+,,0","19680430","+,,0","4","","19680424",",,0","19680420","+,,0","-1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,24,","30.0",",0,20,+","2214.2","0","","","115.9",",0","","","","","","","","","","","118.3",",,,0","0",",,,0","14.78",",0","22.38",",,,0","7.19",",,,0"
"USC00319675","1968-05","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","33.3","0","21.8",",0","11",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","19680507",",,0","19680531","+,,0","19680531","+,,0","7","","19680512",",,0","19680524",",,0","2.2",",0,07,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,12,","30.6",",0,24,","2257.4","0","","","43.2",",0","","","","","","","","","","","125.6",",,,0","0",",,,0","17.64",",0","24.90",",,,0","10.38",",,,0"
"USC00319675","1968-06","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","162.6","0","129.3",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19680601",",,0","19680630","+,,0","19680630","+,,0","7","","19680609",",,0","19680630",",,0","9.4",",0,01,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,09,","36.1",",0,30,","2257.4","0","","","0.0",",0","","","","","","","","","","","102.0",",,,0","0",",,,0","22.64",",0","29.74",",,,0","15.54",",,,0"
"USC00319675","1968-07","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","358.2","0","195.6","1,0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","16","1,0","","","19680705",",,0","19680731","+,,0","19680731","+,,0","14","","19680719",",,0","19680701",",1,0","15.0",",0,05,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,19,","36.1","1,0,01,","0.0","0","","","0.0","1,0","","","","","","","","","","","97.1",",,,0","0",",,,0","24.83","1,0","31.30","1,,,0","18.37",",,,0"
"USC00319675","1968-08","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","579.0","0","220.8",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","19680829",",,0","19680831","+,,0","19680831","+,,0","13","","19680802",",,0","19680824","+,,0","8.9",",0,29,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,02,","38.3",",0,24,+","0.0","0","","","0.0",",0","","","","","","","","","","","80.4",",,,0","0",",,,0","25.45",",0","32.72",",,,0","18.19",",,,0"
"USC00319675","1968-09","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","664.7","0","85.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","19680913","+,,0","19680930","+,,0","19680930","+,,0","","","19680910",",,0","19680923",",,0","7.8",",0,13,+","0",",,0,30,+","0",",,0,30,+","15.2",",,0,10,","33.3",",0,23,","1.6","0","","","1.6",",0","","","","","","","","","","","26.6",",,,0","0",",,,0","21.14",",0","29.35",",,,0","12.92",",,,0"
